attemps,ishometeam,Corners,Offsides,Ball_Posession,Yellow_cards,Red_cards,Fouls_suffered,passes_attemted,passes_completed,pass_completion_rate,diameter,largest_cliques,countmax_cliques,reciprocity,global_clustering,diversity,hubs,authorities,pagerank_max,pagerank_mean,pagerank_median,assortativity,AverageNeighborhood,degree_centralization,betweenness_centralization,closeness_centralization,label
11,0,4,0,0.56,2,0,7,564,501,0.89,6,9,3,0.8435374149659864,0.7277448071216617,2.07168220639387,0.08543469640139004,0.10189117904451195,0.10539786659970804,0.06249999999999999,0.05963156756915886,-0.0701952648365253,9.852317994505494,19.599999999999998,0.4666666666666667,11.581400440063831,1
21,1,7,2,0.72,0,0,7,652,593,0.91,5,8,3,0.8827586206896552,0.6717325227963525,1.8537883545866571,0.09518837088139054,0.09109708144310781,0.11309601830901525,0.062499999999999986,0.05143861883981132,-0.2699309699702059,10.154618818681318,19.333333333333336,0.45238095238095244,11.68771987535953,1
2,0,2,2,0.28,3,0,13,240,169,0.7,5,6,2,0.6136363636363636,0.48854961832061067,1.5607104090414063,0.08816775762343858,0.09137213816769091,0.11058384962139536,0.06666666666666667,0.07019410833126641,-0.16916219665689025,6.494232804232805,12.571428571428573,0.7582417582417582,9.237391304347826,0
17,1,4,5,0.49,4,0,14,472,400,0.85,4,8,7,0.8194444444444444,0.6918876755070202,2.0088694921759522,0.08499387185946009,0.08722019210474721,0.12200393492581019,0.06249999999999999,0.05711839728886073,-0.16944554048388943,9.851046002608504,19.199999999999996,0.48095238095238096,11.548894911582005,0
7,0,4,2,0.51,6,0,16,420,356,0.85,6,9,2,0.8351648351648352,0.8423423423423423,1.9073206367360132,0.10618515726161101,0.10790124510172751,0.1285898023778516,0.0833333333333333,0.08186497269372472,-0.2711578578857804,8.221891534391535,16.545454545454547,0.28181818181818186,8.951831501831503,0
21,1,7,2,0.69,0,0,2,798,724,0.91,5,8,4,0.8888888888888888,0.7181818181818181,1.8858975291732412,0.08716194662501327,0.11182259598578068,0.13310794655958635,0.0625,0.060332104917546675,-0.15051883908263455,10.011664724164723,19.200000000000003,0.46190476190476193,11.62747333655262,1
7,0,3,2,0.31,0,0,6,314,243,0.77,6,6,7,0.7450980392156863,0.5,1.6159980214903853,0.10423939452230316,0.11153267423058431,0.13706420486785637,0.06249999999999999,0.04433782540765187,-0.2861054350405463,7.751703678266179,13.6,0.6619047619047621,10.275770244248504,0
6,1,2,1,0.39,0,0,9,312,230,0.74,5,7,11,0.6666666666666666,0.5701058201058201,1.756206934156495,0.08074412652127659,0.08709334603759672,0.10962992603262048,0.06249999999999999,0.06360096215683361,-0.14324232224730168,7.765679112554112,14.399999999999997,0.719047619047619,10.07049584648638,0
21,0,4,2,0.61,0,0,9,633,544,0.86,6,9,2,0.8153846153846154,0.6742700729927007,1.987498839229387,0.0955087896501616,0.09207305451831636,0.10650834405956094,0.0625,0.06791133106364075,-0.0862479197265197,9.148849067599068,17.333333333333332,0.619047619047619,10.75361326316704,1
7,1,2,1,0.44,1,0,14,377,298,0.79,5,8,2,0.6666666666666666,0.5686746987951807,1.7131166774053646,0.08781956413095979,0.08704031611134416,0.10730251857386877,0.062499999999999986,0.06563465653983974,-0.1733281810394123,8.30299336080586,14.799999999999999,0.5571428571428573,9.945209367291746,0
14,0,3,3,0.56,3,0,18,519,463,0.89,4,9,1,0.7619047619047619,0.6444672131147541,1.7955518196758784,0.08310156688227496,0.10153145513611925,0.14533123814408702,0.06249999999999999,0.061098999696656574,-0.06628813993047472,8.55966810966811,16.8,0.5571428571428573,10.964711677211675,1
19,1,2,1,0.53,2,0,6,624,554,0.89,5,9,2,0.8345323741007195,0.7389885807504079,1.9626389696046709,0.0847058051880801,0.09313020550932356,0.1050269874963625,0.06666666666666667,0.07500025975173527,-0.026664354722561883,9.69171717171717,19.857142857142858,0.3956043956043956,11.387059007085256,1
10,0,2,1,0.47,1,0,6,499,418,0.84,5,10,1,0.7903225806451613,0.6836734693877551,1.9730014063936128,0.08331604756040578,0.09701264552627328,0.11743600765915657,0.06666666666666667,0.07038844656558153,-0.2693848059583485,9.197594997594997,17.71428571428571,0.5109890109890111,10.629689516423262,0
14,1,3,1,0.58,0,0,13,511,431,0.84,7,7,6,0.7401574803149606,0.574487895716946,1.8375879714005614,0.08263020234436981,0.0749095528885852,0.13904092238551163,0.062499999999999986,0.05273786201516899,-0.2787439499086064,8.922537705350207,16.93333333333333,0.5523809523809524,10.931250017462832,1
11,0,4,5,0.42,3,1,11,373,285,0.76,5,8,4,0.7666666666666667,0.6723404255319149,1.9792045174343245,0.08138483143426392,0.08942782120651749,0.1336413474680943,0.06666666666666667,0.06735387724201902,-0.19808636358713508,8.907044252044253,17.14285714285714,0.5054945054945056,10.652275752544966,0
7,1,4,2,0.43,1,0,2,514,460,0.89,5,8,5,0.7518796992481203,0.6622103386809269,1.934647920701757,0.08076313828847545,0.08787781781201626,0.121084121321554,0.0625,0.06206823065868644,-0.17809938884796897,9.29236562049062,17.73333333333333,0.519047619047619,11.23318303549997,0
23,0,6,1,0.57,0,0,6,736,671,0.91,6,8,4,0.8811188811188811,0.7084639498432602,1.9803451412238091,0.08994931420823896,0.09796026381112713,0.1107300964675067,0.0625,0.059006424349176786,-0.25169686351071524,10.144481906981907,19.066666666666666,0.4619047619047619,11.69081636607212,1
28,1,13,0,0.67,1,0,3,679,604,0.89,7,7,14,0.8513513513513513,0.7105654761904762,2.0750322385164326,0.07720724526921524,0.08107861828558777,0.14732380148248936,0.0625,0.05649648478430544,-0.14508173401280466,10.00949102980353,19.733333333333327,0.44761904761904764,11.738609197819724,1
8,0,4,1,0.33,1,0,9,299,238,0.8,5,7,4,0.6595744680851063,0.6003236245954693,1.7630655152442922,0.09341530564449418,0.0998026155981884,0.11584484928530846,0.07142857142857142,0.07328510827299672,-0.12702240718793203,7.349314574314573,14.46153846153846,0.6153846153846154,9.333583178087823,0
6,1,2,3,0.46,1,0,12,465,414,0.89,5,8,2,0.8367346938775511,0.7663934426229508,1.8677533441017378,0.10424875400110542,0.105179377984089,0.1173748914638085,0.08333333333333331,0.08845709441537686,-0.08993943019703936,8.305489417989419,17.81818181818182,0.3181818181818182,9.635311837285522,1
18,0,10,3,0.54,2,0,8,540,486,0.9,4,10,1,0.8333333333333334,0.756152125279642,1.8749172331901105,0.09289341127068534,0.10093656134901197,0.13425170909169726,0.07692307692307693,0.07836098584438261,-0.3306715698252649,9.087176712176712,18.000000000000004,0.36363636363636365,10.13113553113553,0
10,1,13,5,0.52,3,0,10,424,325,0.77,4,9,3,0.7401574803149606,0.6644100580270793,1.9378050996480907,0.08721369381654794,0.08096518583538062,0.14776359587310414,0.06249999999999999,0.05663247764559155,-0.24605469787574505,9.211470994283495,16.933333333333334,0.5571428571428572,11.030937670710856,0
23,0,5,3,0.48,1,0,13,344,252,0.73,4,8,4,0.7387387387387387,0.6774193548387096,1.8989267893363286,0.09937472526770708,0.10465218942134519,0.1238555851996232,0.06666666666666668,0.05757729807585454,-0.24732107183531382,8.732065527065526,15.857142857142856,0.5879120879120878,10.233100272501897,1
17,1,5,1,0.68,3,0,9,708,657,0.93,5,9,7,0.8689655172413793,0.7474377745241582,1.9615551736696235,0.08452642541373707,0.09639921577093001,0.14229419403253563,0.06666666666666668,0.06980721678659994,-0.1445713871319363,10.32624949124949,20.714285714285715,0.3571428571428571,11.625442845469092,1
6,0,3,2,0.32,4,1,12,277,204,0.74,7,7,2,0.6896551724137931,0.6144578313253012,1.7108289711352969,0.09358771572219361,0.1084553478369723,0.16626406989324616,0.06666666666666667,0.06130482584791427,-0.15311415005224244,6.868477633477634,12.428571428571429,0.7692307692307692,9.293501072787944,0
8,1,6,7,0.52,2,0,17,404,314,0.78,6,8,2,0.7433628318584071,0.6347438752783965,1.8213144407101964,0.08809720214306409,0.09836023336183888,0.11215864009901072,0.06666666666666667,0.06176549552872714,-0.24086470464370519,8.382376882376882,16.142857142857142,0.5824175824175825,10.20216712077999,0
11,0,5,1,0.48,4,0,10,373,288,0.77,5,7,8,0.7241379310344828,0.6352272727272728,1.8791097582677732,0.08125658358611186,0.09419955081624026,0.10922709221279867,0.0625,0.0680396696852747,-0.1847621064926354,8.482093253968253,15.466666666666663,0.6761904761904762,10.410291761234856,0
6,1,5,7,0.54,2,0,6,595,507,0.85,5,8,4,0.819672131147541,0.6730382293762576,1.9997798018398245,0.09170473641893193,0.0934767316157786,0.1081211311885305,0.06666666666666667,0.08202576826707347,-0.13419986309554513,8.842710437710435,17.42857142857143,0.5,10.669448432818335,1
7,0,5,3,0.46,2,0,13,431,353,0.82,5,7,4,0.6666666666666666,0.5472972972972973,1.632465706282947,0.09575181406609727,0.08649655789100033,0.13133216091088878,0.06249999999999999,0.06116360129472432,-0.19338139961016818,7.6276492604617605,14.0,0.7047619047619048,10.132200739313433,0
11,1,4,2,0.4,1,0,15,376,295,0.78,5,9,1,0.6666666666666666,0.6069767441860465,1.740551231099735,0.08206058186778244,0.08248127401601406,0.1361230705498556,0.0625,0.0622666222200765,-0.17184665609025915,8.182625360750361,15.200000000000001,0.6380952380952384,10.485803066752725,0
17,0,5,2,0.6,1,0,11,485,418,0.86,4,9,1,0.8091603053435115,0.6506129597197898,1.731365911704867,0.09321540058224512,0.07865542106393714,0.11241489522292772,0.0625,0.06124114744315087,-0.2720407385570719,9.738804424741925,17.466666666666665,0.523809523809524,11.21197310507951,1
15,1,5,0,0.49,1,0,10,564,519,0.92,5,9,3,0.7407407407407407,0.665807560137457,1.911235010307559,0.08551211830798061,0.1001097011215085,0.1282765203117712,0.0625,0.05912479502266939,-0.07139196965319236,8.9746336996337,18.0,0.557142857142857,10.90384746832115,1
17,0,7,0,0.51,2,1,5,546,500,0.92,4,8,4,0.8085106382978723,0.6592844974446337,1.9538704314572772,0.08578504950605897,0.09812641899221139,0.1259162462273564,0.0625,0.05591181682210172,-0.13777605017249422,9.269382353757354,18.8,0.4714285714285715,11.466294625417655,0
11,1,5,1,0.32,1,0,7,227,162,0.71,4,7,4,0.6823529411764706,0.5580524344569289,1.762209094713631,0.09489118159941191,0.09581401326222294,0.1232756195261047,0.07142857142857142,0.06945391847280563,-0.26226160678143606,7.205638012780869,13.076923076923077,0.6666666666666667,9.098203979879171,1
21,0,17,0,0.68,0,0,6,681,618,0.91,6,8,2,0.875,0.7077625570776256,1.953090215546943,0.09355328972732754,0.08487239334100441,0.1333045069419282,0.07142857142857144,0.06727423027760371,-0.3382073925462066,9.081158524015667,17.23076923076923,0.4551282051282051,10.353442669974168,0
5,1,2,2,0.5,1,0,12,547,490,0.9,4,10,1,0.7777777777777778,0.66875,1.92711976456522,0.09057359724328984,0.09470035924903973,0.10635600398465955,0.0625,0.06415360569776689,-0.1408899323605872,9.622024676712178,19.2,0.4571428571428572,11.584202178895273,0
17,0,1,2,0.5,2,0,8,600,534,0.89,5,9,4,0.821917808219178,0.7263313609467456,2.086732449921984,0.08919808426005627,0.09393103073275945,0.11713727685014613,0.06249999999999999,0.05975393198528209,-0.09831707107964292,9.996132339882339,19.46666666666667,0.45238095238095244,11.704950071353693,1
7,1,5,8,0.38,3,0,12,300,236,0.79,9,8,4,0.6881720430107527,0.594632768361582,1.8421983256939538,0.08624076209005128,0.10106294789263469,0.11044103229935295,0.07142857142857142,0.06568699156224116,-0.0808429870354285,6.4278602350030924,14.307692307692307,0.6217948717948717,8.406143392211503,0
12,0,3,0,0.62,3,0,9,636,566,0.89,5,7,9,0.8,0.6309255079006773,1.6787639532481817,0.10822005154461674,0.10922292430321934,0.11726602212945186,0.06666666666666667,0.06894508539129068,-0.4127747323946818,9.447678062678062,15.714285714285714,0.5549450549450551,10.363396610244775,0
13,1,4,3,0.5,3,0,8,559,512,0.92,5,8,4,0.85,0.7066532258064516,1.9042931958614646,0.09985205437839068,0.1017634433010586,0.10633670560201353,0.06666666666666667,0.0718749502289821,-0.24217579883298634,9.319017094017092,17.14285714285714,0.5109890109890111,10.66307566328767,1
15,0,4,0,0.5,4,0,10,449,390,0.87,5,7,1,0.7521367521367521,0.5682819383259912,1.7624747216117735,0.06847735634121452,0.08899944390518684,0.13390774703998376,0.06249999999999999,0.05151949918496914,-0.2531964295199021,8.617559523809524,15.6,0.5904761904761906,10.727555958534218,0
15,1,8,3,0.57,3,0,14,497,422,0.85,5,10,1,0.8141592920353983,0.7549889135254989,1.8516602347717819,0.09242071957242855,0.09778352766432236,0.14373146793530367,0.07142857142857142,0.07211496302823975,-0.13822384906350593,8.748845598845598,17.384615384615387,0.45512820512820507,10.368360853113172,0
14,0,5,1,0.43,2,0,16,353,278,0.79,4,8,4,0.7192982456140351,0.5869565217391305,1.7623137103139594,0.08313232304724014,0.08522474820659846,0.13020939341891927,0.06249999999999999,0.06080077499952357,-0.12086255270637004,7.522581064768565,15.199999999999998,0.5666666666666668,10.061149284381482,0
12,1,8,0,0.54,6,0,12,507,436,0.86,6,8,1,0.7833333333333333,0.6736725663716814,1.8525351810934865,0.09228003396686757,0.08918093562028365,0.12228570539680694,0.0625,0.06024021958598102,-0.15239471470736873,8.578228021978022,16.000000000000004,0.6523809523809523,10.575871039715434,0
12,0,3,0,0.46,6,0,16,362,296,0.82,5,8,2,0.7647058823529411,0.6577540106951871,1.8458795109502997,0.08982291683992341,0.10358283414681677,0.128378829385271,0.07142857142857142,0.0770767177603971,-0.11310385652251513,7.966408987837559,15.692307692307693,0.5384615384615384,9.795909990235605,1
8,1,1,1,0.45,3,0,13,395,286,0.72,5,6,9,0.6990291262135923,0.5333333333333333,1.6569465500206217,0.07622063703758733,0.09124243180319017,0.14160591301960102,0.06666666666666667,0.059647299918638985,-0.17578447480149886,6.953369408369409,14.71428571428571,0.6153846153846154,9.9163431800846,1
14,0,4,4,0.55,1,0,13,553,433,0.78,6,7,4,0.7692307692307693,0.6344647519582245,1.6275426029622242,0.09461439710727033,0.111664076557032,0.12396236692233087,0.06666666666666667,0.06687972917193069,-0.20696607930857971,8.163451178451178,14.857142857142854,0.6483516483516485,9.90600392612134,0
6,1,1,4,0.34,1,0,18,303,232,0.77,5,7,6,0.7083333333333334,0.6257575757575757,1.7711911036245729,0.09151696933656091,0.09064548166606072,0.12105695860815445,0.07142857142857144,0.0754366316164497,-0.08317285680858398,7.201906823335394,14.769230769230772,0.5961538461538461,9.433535523980066,1
15,0,8,1,0.66,3,0,7,796,714,0.9,6,7,7,0.8450704225352113,0.6456628477905073,1.860957666997106,0.07692575872987967,0.0966269343560075,0.17202624947829195,0.06249999999999999,0.050335042116459304,-0.2641249457996094,9.63016774891775,18.933333333333334,0.4666666666666668,11.520436133279382,0
4,1,0,1,0.47,5,0,11,401,325,0.81,5,7,5,0.7191011235955056,0.6274193548387097,1.7710163687835907,0.10204269370828355,0.1210821216532209,0.1300404559135669,0.07692307692307694,0.08115384887996499,-0.11741102041357057,7.462104562104562,14.83333333333333,0.5378787878787878,9.043203597228365,0
9,0,3,5,0.53,4,1,19,478,407,0.85,6,9,2,0.8421052631578947,0.7472885032537961,1.833337528405379,0.1010500225612198,0.10589295583348525,0.14477183815762568,0.07142857142857142,0.06623042855445069,-0.2668037400263173,9.227236652236654,17.538461538461544,0.4487179487179487,10.42669340463458,0
11,1,5,2,0.36,1,0,11,255,164,0.64,5,8,1,0.7466666666666667,0.6458333333333334,1.8063026380406655,0.104732692527117,0.108165786741499,0.1897699489979679,0.08333333333333333,0.07641243535674914,-0.22395108192884297,6.354133597883597,13.636363636363638,0.4363636363636364,8.114857784236998,0
22,0,10,2,0.64,2,0,14,663,574,0.87,6,7,6,0.8571428571428571,0.75,1.92798008071787,0.1025240538168654,0.09825511331829317,0.12760536780873502,0.07692307692307694,0.08548392932200653,-0.3042566323578439,8.951184926184926,17.5,0.3863636363636364,10.015406162464986,0
3,1,0,2,0.36,3,0,16,388,317,0.82,6,9,1,0.7017543859649122,0.6802325581395349,1.885161421092338,0.08959241528149992,0.09030546866061323,0.11680104190529284,0.06666666666666667,0.06517404679853331,-0.06364553985981967,8.328121693121693,16.285714285714285,0.5494505494505494,10.37651958178274,0
15,0,6,3,0.64,1,0,9,684,640,0.94,4,9,2,0.8874172185430463,0.7707756232686981,2.015200786535395,0.09225324132676907,0.09832907998531348,0.11666088688336951,0.06666666666666667,0.06111035327058576,-0.14512328916432163,10.515916305916306,21.571428571428573,0.32417582417582425,11.897878944241175,1
9,1,7,3,0.48,0,0,9,459,367,0.8,8,7,4,0.78,0.6464788732394366,1.6866629226952439,0.08965498482633025,0.10762796458991207,0.13109397961757452,0.06249999999999999,0.06447261491761268,-0.08579018816533625,7.412790854978356,13.333333333333332,0.7952380952380951,9.261223388398665,0
12,0,7,1,0.52,0,0,10,545,452,0.83,5,9,8,0.7894736842105263,0.6933701657458563,1.976045191278022,0.0762807642926103,0.07722443204025589,0.10740200963390942,0.0625,0.057303016371891155,-0.1918961407519524,9.974927849927846,20.266666666666666,0.4238095238095238,11.886188779251437,1
22,1,7,1,0.57,4,0,12,683,628,0.92,8,8,6,0.8301886792452831,0.7553699284009546,1.9291301139553574,0.09280168601805824,0.09398518619232832,0.1435875310679355,0.07692307692307693,0.07435265325519334,-0.2013502266291512,8.841647241647241,17.666666666666664,0.3787878787878788,10.02068859932637,1
3,0,1,0,0.43,4,0,12,513,442,0.86,4,10,1,0.8062015503875969,0.6902985074626866,1.8443245172247171,0.07672074953298942,0.09492729486588919,0.14212760455347065,0.0625,0.06241101157802382,-0.3053385491541044,9.566103514541014,17.200000000000003,0.5666666666666669,11.171513178706272,0
16,1,7,0,0.42,3,0,17,310,253,0.82,4,8,2,0.7415730337078652,0.7057877813504824,1.8690255479898503,0.10227941012372435,0.09749501882094841,0.11548579855238579,0.08333333333333331,0.07836865282315278,-0.1334663032673113,7.729464285714286,16.181818181818183,0.3909090909090908,9.146036235006822,0
11,0,2,3,0.58,3,0,12,462,402,0.87,4,7,4,0.7551020408163265,0.6448467966573816,1.7647930527989906,0.11262854993568358,0.13176099014348558,0.13810546211412905,0.07692307692307691,0.07706312134993067,-0.19988952598556825,7.949572649572649,16.333333333333332,0.4393939393939394,9.550980392156864,0
8,1,4,0,0.51,1,0,6,542,478,0.88,5,9,1,0.7868852459016393,0.6640159045725647,1.8815689211321966,0.1014209028190034,0.10920263740423776,0.10954346166146992,0.06666666666666667,0.06735856324912358,-0.15435572784062732,8.926871461871462,17.428571428571427,0.5,10.632594885907578,1
15,0,6,0,0.49,1,0,9,516,434,0.84,5,8,4,0.7610619469026548,0.6948775055679287,1.8685612617888474,0.09514530722241385,0.10868803272917801,0.11696152767020207,0.06666666666666667,0.08643483750694805,-0.27942810997299006,8.891120731120733,16.142857142857142,0.5604395604395606,10.38301195651041,0
13,1,8,2,0.39,4,0,15,301,236,0.78,5,6,5,0.7710843373493976,0.6091954022988506,1.6769877743224173,0.10109665463846909,0.11175614791647785,0.14026442369194378,0.07692307692307693,0.08302744658335422,-0.15621201228479034,7.048168498168498,13.833333333333332,0.5757575757575758,8.846985109833406,0
7,0,3,1,0.61,5,0,17,522,445,0.85,5,9,2,0.8217054263565892,0.6988847583643123,1.907992743633801,0.09226817069666608,0.09718372924874527,0.1123918460796729,0.0625,0.06097148584106489,-0.12815415306775804,9.104230838605838,17.199999999999996,0.5904761904761905,10.78300297608447,0
9,1,4,0,0.59,1,0,10,538,475,0.88,7,7,3,0.75,0.6378299120234604,1.632049851017762,0.10026071518363482,0.10316088760313863,0.14299310790771408,0.06666666666666668,0.05352760503181758,-0.17535842474743263,7.537356902356903,13.714285714285715,0.752747252747253,9.336642299765149,0
7,0,0,3,0.41,1,0,13,444,380,0.86,5,8,4,0.85,0.7162698412698413,1.9197139550001485,0.08848580290873849,0.08861071875431606,0.12319542639442813,0.06666666666666667,0.06490674973162701,-0.15175637718510396,8.428258778258778,17.142857142857142,0.45604395604395603,10.226546234435805,0
12,1,8,2,0.61,3,0,9,718,627,0.87,5,8,9,0.8939393939393939,0.7755102040816326,2.063567272997206,0.09071595036765782,0.09033763305923917,0.1295893294112281,0.07142857142857144,0.06545145401818334,-0.11779007782982279,9.89582203510775,20.307692307692307,0.3205128205128205,11.143618683518064,0
7,0,2,5,0.39,5,1,10,435,355,0.82,7,7,4,0.864406779661017,0.6840425531914893,1.828184047619685,0.08503673715770038,0.10163020789132593,0.11643676820899565,0.0625,0.052732413852812,0.16125023202140923,7.824526515151514,15.733333333333334,0.7666666666666666,9.812361722945248,1
21,1,5,2,0.47,4,0,9,467,410,0.88,4,9,2,0.859504132231405,0.7609561752988048,1.9266857234455235,0.09187010219878988,0.09843577935359306,0.11916304145017455,0.07142857142857142,0.0771569331073429,-0.1057914965253894,9.318457534528964,18.615384615384617,0.3974358974358973,10.667216875308474,1
12,0,2,2,0.53,4,0,12,602,548,0.91,6,10,2,0.8148148148148148,0.8201357466063348,1.9218667484239726,0.09267448222835026,0.11089801124488644,0.15329380561660993,0.07142857142857141,0.07301596863875424,-0.1954448401769232,8.410338074623787,16.615384615384617,0.4230769230769231,9.83103395330116,0
18,1,6,0,0.7,0,0,14,749,670,0.89,5,9,1,0.8590604026845637,0.7224702380952381,1.9774842535660775,0.07688268890919106,0.07990324565357733,0.14585708268514785,0.0625,0.05064167355800177,-0.18351598303298958,10.21894268925519,19.866666666666667,0.442857142857143,11.825090496698094,1
7,0,2,2,0.3,0,0,6,286,204,0.71,5,7,2,0.6909090909090909,0.5053191489361702,1.6986410319046081,0.08397357134349093,0.07593658189131258,0.13097426046569266,0.06249999999999999,0.059630228548440675,-0.19781963578368614,7.517981150793652,14.666666666666666,0.661904761904762,10.397473844212973,0
14,1,7,3,0.66,1,0,11,707,649,0.92,6,10,1,0.8461538461538461,0.7767857142857143,1.8853156204811037,0.09361118803352675,0.09483418372918855,0.13146691751008402,0.06666666666666665,0.05664979811003702,-0.2794211078508103,10.01480056980057,18.571428571428566,0.4505494505494505,11.19757458216196,0
6,0,2,0,0.34,2,0,7,324,266,0.82,6,8,2,0.7070707070707071,0.6362359550561798,1.791759469228055,0.0971678302173085,0.09600652892677702,0.11507037790463531,0.06666666666666667,0.06299246193926897,-0.13782154710548614,7.0158417508417505,14.14285714285714,0.5439560439560439,8.77278773152004,0
12,1,5,1,0.59,2,0,12,570,488,0.86,8,9,2,0.796875,0.6894639556377079,1.9663324057020253,0.08695000629103722,0.09687473786505127,0.11348172211962212,0.06249999999999999,0.06498781891260771,-0.17934266553136816,9.253545066045065,17.066666666666666,0.5761904761904763,10.914167630187656,0
9,0,2,2,0.41,2,0,14,394,307,0.78,6,6,15,0.8222222222222222,0.7186495176848875,1.811437570806383,0.10734071679072482,0.11140047244887799,0.13394443671772907,0.08333333333333331,0.08395232681315042,-0.2125382317631551,7.814324795574795,16.363636363636363,0.3818181818181818,9.236766265210537,1
15,1,7,2,0.53,1,0,4,602,557,0.93,5,8,4,0.8648648648648649,0.7566666666666667,1.8325286013040714,0.09560003780784108,0.10315739943829176,0.15992282452969706,0.07142857142857142,0.06860925007831441,-0.27512476074188014,8.423232323232323,17.076923076923077,0.40384615384615374,9.923216063130328,0
8,0,2,0,0.47,0,0,4,436,384,0.88,6,6,20,0.7962962962962963,0.652542372881356,1.8636799873410004,0.09428796480507698,0.09633873673174764,0.13166117288504983,0.06666666666666667,0.06503527833403924,-0.18044432429081772,7.9857118807118805,15.428571428571429,0.510989010989011,9.781425488061418,1
16,1,10,4,0.66,3,0,10,600,518,0.86,6,10,1,0.8571428571428571,0.8233766233766234,1.8124205957482435,0.10442168561790421,0.09138819138347293,0.13748028234983775,0.07142857142857142,0.07310601246098056,-0.2017185960279746,7.4083900226757375,15.076923076923078,0.4294871794871795,8.967031935382579,0
4,0,4,2,0.34,1,0,13,274,196,0.72,5,7,5,0.6,0.5496794871794872,1.7670091910745693,0.08383766137458855,0.08684966752782049,0.12271831336676498,0.06666666666666665,0.07558327857756356,-0.08849581496743138,6.478189033189034,12.857142857142856,0.6868131868131868,8.804959417891004,1
8,1,4,6,0.47,2,0,17,405,333,0.82,4,9,3,0.7692307692307693,0.656188605108055,1.903789146951964,0.07891770036162307,0.08582358011565068,0.12750343289638452,0.062499999999999986,0.05960389460202071,-0.049529130937124716,8.68015873015873,17.333333333333332,0.5285714285714287,11.13470381004706,0
8,0,1,1,0.53,1,0,15,515,446,0.87,7,9,1,0.7244094488188977,0.6228239845261122,1.798207626870647,0.08494292551266093,0.08768607163394884,0.10438454255133653,0.06249999999999999,0.05117339846620266,-0.07545078931570748,8.615694028194028,16.933333333333337,0.5857142857142857,10.725986440460124,1
